Country/Region,Province/State,Date,Confirmed,Recovered,Deaths,Continents
China,Gansu,2/16/2020,90,54,2,Asia
China,Gansu,2/17/2020,91,58,2,Asia
China,Gansu,2/18/2020,91,62,2,Asia
China,Gansu,2/19/2020,91,65,2,Asia
China,Gansu,2/20/2020,91,71,2,Asia
China,Gansu,2/21/2020,91,76,2,Asia
China,Gansu,2/22/2020,91,76,2,Asia
China,Gansu,2/23/2020,91,78,2,Asia
China,Gansu,2/24/2020,91,80,2,Asia
China,Gansu,2/25/2020,91,80,2,Asia
China,Gansu,2/26/2020,91,81,2,Asia
China,Gansu,2/27/2020,91,81,2,Asia
China,Gansu,2/28/2020,91,82,2,Asia
China,Gansu,2/29/2020,91,82,2,Asia
China,Gansu,3/1/2020,91,84,2,Asia
China,Gansu,3/2/2020,91,85,2,Asia
China,Gansu,3/3/2020,91,86,2,Asia
China,Gansu,3/4/2020,91,87,2,Asia
China,Gansu,3/5/2020,102,87,2,Asia
China,Gansu,3/6/2020,119,87,2,Asia
China,Gansu,3/7/2020,120,87,2,Asia
China,Gansu,3/8/2020,124,87,2,Asia
China,Gansu,3/9/2020,124,88,2,Asia
China,Gansu,3/10/2020,125,88,2,Asia
China,Gansu,3/11/2020,127,88,2,Asia
China,Gansu,3/12/2020,127,88,2,Asia
China,Gansu,3/13/2020,127,88,2,Asia
China,Gansu,3/14/2020,129,89,2,Asia
China,Gansu,3/15/2020,133,91,2,Asia
China,Gansu,3/16/2020,133,91,2,Asia
China,Gansu,3/17/2020,133,91,2,Asia
China,Gansu,3/18/2020,133,91,2,Asia
China,Gansu,3/19/2020,134,91,2,Asia
China,Gansu,3/20/2020,134,98,2,Asia
China,Gansu,3/21/2020,134,113,2,Asia
China,Gansu,3/22/2020,136,114,2,Asia
China,Gansu,3/23/2020,136,114,2,Asia
China,Gansu,3/24/2020,136,119,2,Asia
China,Gansu,3/25/2020,136,119,2,Asia
China,Gansu,3/26/2020,136,121,2,Asia
China,Gansu,3/27/2020,136,123,2,Asia
China,Gansu,3/28/2020,136,125,2,Asia
China,Gansu,3/29/2020,138,125,2,Asia
China,Gansu,3/30/2020,138,125,2,Asia
China,Gansu,3/31/2020,138,125,2,Asia
China,Gansu,4/1/2020,138,127,2,Asia
China,Gansu,4/2/2020,138,127,2,Asia
China,Gansu,4/3/2020,138,127,2,Asia
China,Gansu,4/4/2020,138,131,2,Asia
China,Gansu,4/5/2020,138,131,2,Asia
China,Gansu,4/6/2020,139,132,2,Asia
China,Gansu,4/7/2020,139,132,2,Asia
China,Gansu,4/8/2020,139,133,2,Asia
China,Gansu,4/9/2020,139,135,2,Asia
China,Gansu,4/10/2020,139,135,2,Asia
China,Guangdong,1/22/2020,26,0,0,Asia
China,Guangdong,1/23/2020,32,2,0,Asia
China,Guangdong,1/24/2020,53,2,0,Asia
China,Guangdong,1/25/2020,78,2,0,Asia
China,Guangdong,1/26/2020,111,2,0,Asia
China,Guangdong,1/27/2020,151,4,0,Asia
China,Guangdong,1/28/2020,207,4,0,Asia
China,Guangdong,1/29/2020,277,5,0,Asia
China,Guangdong,1/30/2020,354,10,0,Asia
China,Guangdong,1/31/2020,436,11,0,Asia
China,Guangdong,2/1/2020,535,14,0,Asia
China,Guangdong,2/2/2020,632,15,0,Asia
China,Guangdong,2/3/2020,725,21,0,Asia
China,Guangdong,2/4/2020,813,30,0,Asia
China,Guangdong,2/5/2020,895,49,0,Asia
China,Guangdong,2/6/2020,970,69,0,Asia
China,Guangdong,2/7/2020,1034,88,1,Asia
China,Guangdong,2/8/2020,1095,112,1,Asia
China,Guangdong,2/9/2020,1131,141,1,Asia
China,Guangdong,2/10/2020,1159,167,1,Asia
China,Guangdong,2/11/2020,1177,212,1,Asia
China,Guangdong,2/12/2020,1219,275,1,Asia
China,Guangdong,2/13/2020,1241,314,2,Asia
China,Guangdong,2/14/2020,1261,362,2,Asia
China,Guangdong,2/15/2020,1294,410,2,Asia
China,Guangdong,2/16/2020,1316,465,2,Asia
China,Guangdong,2/17/2020,1322,524,4,Asia
China,Guangdong,2/18/2020,1328,565,4,Asia
China,Guangdong,2/19/2020,1331,606,5,Asia
China,Guangdong,2/20/2020,1332,642,5,Asia
China,Guangdong,2/21/2020,1333,690,5,Asia
China,Guangdong,2/22/2020,1339,728,5,Asia
China,Guangdong,2/23/2020,1342,755,6,Asia
China,Guangdong,2/24/2020,1345,786,6,Asia
China,Guangdong,2/25/2020,1347,822,7,Asia
China,Guangdong,2/26/2020,1347,851,7,Asia
China,Guangdong,2/27/2020,1347,890,7,Asia
China,Guangdong,2/28/2020,1348,935,7,Asia
China,Guangdong,2/29/2020,1349,983,7,Asia
China,Guangdong,3/1/2020,1349,1016,7,Asia
China,Guangdong,3/2/2020,1350,1059,7,Asia
China,Guangdong,3/3/2020,1350,1101,7,Asia
China,Guangdong,3/4/2020,1350,1133,7,Asia
China,Guangdong,3/5/2020,1351,1181,7,Asia
China,Guangdong,3/6/2020,1352,1216,7,Asia
China,Guangdong,3/7/2020,1352,1237,7,Asia
China,Guangdong,3/8/2020,1352,1256,7,Asia
China,Guangdong,3/9/2020,1352,1260,8,Asia
China,Guangdong,3/10/2020,1353,1274,8,Asia
China,Guangdong,3/11/2020,1356,1282,8,Asia
China,Guangdong,3/12/2020,1356,1289,8,Asia
China,Guangdong,3/13/2020,1356,1296,8,Asia
China,Guangdong,3/14/2020,1356,1299,8,Asia
China,Guangdong,3/15/2020,1360,1304,8,Asia
China,Guangdong,3/16/2020,1361,1306,8,Asia
China,Guangdong,3/17/2020,1364,1307,8,Asia
China,Guangdong,3/18/2020,1370,1313,8,Asia
China,Guangdong,3/19/2020,1378,1318,8,Asia
China,Guangdong,3/20/2020,1395,1323,8,Asia
China,Guangdong,3/21/2020,1400,1325,8,Asia
China,Guangdong,3/22/2020,1407,1329,8,Asia
China,Guangdong,3/23/2020,1415,1332,8,Asia
China,Guangdong,3/24/2020,1428,1333,8,Asia
China,Guangdong,3/25/2020,1433,1336,8,Asia
China,Guangdong,3/26/2020,1448,1336,8,Asia
China,Guangdong,3/27/2020,1456,1337,8,Asia
China,Guangdong,3/28/2020,1467,1341,8,Asia
China,Guangdong,3/29/2020,1475,1349,8,Asia
China,Guangdong,3/30/2020,1484,1351,8,Asia
China,Guangdong,3/31/2020,1494,1356,8,Asia
China,Guangdong,4/1/2020,1501,1357,8,Asia
China,Guangdong,4/2/2020,1507,1365,8,Asia
China,Guangdong,4/3/2020,1514,1368,8,Asia
China,Guangdong,4/4/2020,1516,1378,8,Asia
China,Guangdong,4/5/2020,1524,1387,8,Asia
China,Guangdong,4/6/2020,1532,1395,8,Asia
China,Guangdong,4/7/2020,1533,1401,8,Asia
China,Guangdong,4/8/2020,1536,1411,8,Asia
China,Guangdong,4/9/2020,1539,1423,8,Asia
China,Guangdong,4/10/2020,1544,1434,8,Asia
China,Guangxi,1/22/2020,2,0,0,Asia
China,Guangxi,1/23/2020,5,0,0,Asia
China,Guangxi,1/24/2020,23,0,0,Asia
China,Guangxi,1/25/2020,23,0,0,Asia
China,Guangxi,1/26/2020,36,0,0,Asia
China,Guangxi,1/27/2020,46,0,0,Asia
China,Guangxi,1/28/2020,51,2,0,Asia
China,Guangxi,1/29/2020,58,2,0,Asia
China,Guangxi,1/30/2020,78,2,0,Asia
China,Guangxi,1/31/2020,87,2,0,Asia
China,Guangxi,2/1/2020,100,2,0,Asia
China,Guangxi,2/2/2020,111,2,0,Asia
China,Guangxi,2/3/2020,127,7,0,Asia
China,Guangxi,2/4/2020,139,10,0,Asia
China,Guangxi,2/5/2020,150,13,0,Asia
China,Guangxi,2/6/2020,168,14,0,Asia
China,Guangxi,2/7/2020,172,17,0,Asia
China,Guangxi,2/8/2020,183,17,0,Asia
China,Guangxi,2/9/2020,195,18,1,Asia
China,Guangxi,2/10/2020,210,24,1,Asia
China,Guangxi,2/11/2020,215,33,1,Asia
China,Guangxi,2/12/2020,222,32,1,Asia
China,Guangxi,2/13/2020,222,33,2,Asia
China,Guangxi,2/14/2020,226,36,2,Asia
China,Guangxi,2/15/2020,235,44,2,Asia
China,Guangxi,2/16/2020,237,49,2,Asia
China,Guangxi,2/17/2020,238,53,2,Asia
China,Guangxi,2/18/2020,242,69,2,Asia
China,Guangxi,2/19/2020,244,86,2,Asia
China,Guangxi,2/20/2020,245,90,2,Asia
China,Guangxi,2/21/2020,246,97,2,Asia
China,Guangxi,2/22/2020,249,104,2,Asia
China,Guangxi,2/23/2020,249,106,2,Asia
China,Guangxi,2/24/2020,251,112,2,Asia
China,Guangxi,2/25/2020,252,134,2,Asia
China,Guangxi,2/26/2020,252,147,2,Asia
China,Guangxi,2/27/2020,252,161,2,Asia
China,Guangxi,2/28/2020,252,168,2,Asia
China,Guangxi,2/29/2020,252,176,2,Asia
China,Guangxi,3/1/2020,252,181,2,Asia
China,Guangxi,3/2/2020,252,192,2,Asia
China,Guangxi,3/3/2020,252,202,2,Asia
China,Guangxi,3/4/2020,252,210,2,Asia
China,Guangxi,3/5/2020,252,214,2,Asia
China,Guangxi,3/6/2020,252,217,2,Asia
China,Guangxi,3/7/2020,252,218,2,Asia
China,Guangxi,3/8/2020,252,223,2,Asia
China,Guangxi,3/9/2020,252,230,2,Asia
China,Guangxi,3/10/2020,252,234,2,Asia
China,Guangxi,3/11/2020,252,238,2,Asia
China,Guangxi,3/12/2020,252,241,2,Asia
China,Guangxi,3/13/2020,252,243,2,Asia
China,Guangxi,3/14/2020,252,243,2,Asia
China,Guangxi,3/15/2020,252,243,2,Asia
China,Guangxi,3/16/2020,252,248,2,Asia
China,Guangxi,3/17/2020,253,248,2,Asia
China,Guangxi,3/18/2020,253,250,2,Asia
China,Guangxi,3/19/2020,253,250,2,Asia
China,Guangxi,3/20/2020,254,250,2,Asia
China,Guangxi,3/21/2020,254,250,2,Asia
China,Guangxi,3/22/2020,254,250,2,Asia
China,Guangxi,3/23/2020,254,250,2,Asia
China,Guangxi,3/24/2020,254,250,2,Asia
China,Guangxi,3/25/2020,254,250,2,Asia
China,Guangxi,3/26/2020,254,250,2,Asia
China,Guangxi,3/27/2020,254,250,2,Asia
China,Guangxi,3/28/2020,254,250,2,Asia
China,Guangxi,3/29/2020,254,250,2,Asia
China,Guangxi,3/30/2020,254,250,2,Asia
China,Guangxi,3/31/2020,254,250,2,Asia
China,Guangxi,4/1/2020,254,250,2,Asia
China,Guangxi,4/2/2020,254,252,2,Asia
China,Guangxi,4/3/2020,254,252,2,Asia
China,Guangxi,4/4/2020,254,252,2,Asia
China,Guangxi,4/5/2020,254,252,2,Asia
China,Guangxi,4/6/2020,254,252,2,Asia
China,Guangxi,4/7/2020,254,252,2,Asia
China,Guangxi,4/8/2020,254,252,2,Asia
China,Guangxi,4/9/2020,254,252,2,Asia
China,Guangxi,4/10/2020,254,252,2,Asia
China,Guizhou,1/22/2020,1,0,0,Asia
China,Guizhou,1/23/2020,3,0,0,Asia
China,Guizhou,1/24/2020,3,0,0,Asia
China,Guizhou,1/25/2020,4,0,0,Asia
China,Guizhou,1/26/2020,5,0,0,Asia
China,Guizhou,1/27/2020,7,0,0,Asia
China,Guizhou,1/28/2020,9,0,0,Asia
China,Guizhou,1/29/2020,9,1,0,Asia
China,Guizhou,1/30/2020,12,1,0,Asia
China,Guizhou,1/31/2020,29,2,0,Asia
China,Guizhou,2/1/2020,29,2,0,Asia
China,Guizhou,2/2/2020,38,2,0,Asia
China,Guizhou,2/3/2020,46,2,0,Asia
China,Guizhou,2/4/2020,58,2,0,Asia
China,Guizhou,2/5/2020,64,9,1,Asia
China,Guizhou,2/6/2020,71,6,1,Asia
China,Guizhou,2/7/2020,81,6,1,Asia
China,Guizhou,2/8/2020,89,7,1,Asia
China,Guizhou,2/9/2020,99,7,1,Asia
China,Guizhou,2/10/2020,109,10,1,Asia
China,Guizhou,2/11/2020,127,17,1,Asia
China,Guizhou,2/12/2020,133,18,1,Asia
China,Guizhou,2/13/2020,135,27,1,Asia
China,Guizhou,2/14/2020,140,28,1,Asia
China,Guizhou,2/15/2020,143,41,1,Asia
China,Guizhou,2/16/2020,144,46,1,Asia
China,Guizhou,2/17/2020,146,57,1,Asia
China,Guizhou,2/18/2020,146,66,2,Asia
China,Guizhou,2/19/2020,146,70,2,Asia
China,Guizhou,2/20/2020,146,72,2,Asia
China,Guizhou,2/21/2020,146,77,2,Asia
China,Guizhou,2/22/2020,146,90,2,Asia
China,Guizhou,2/23/2020,146,102,2,Asia
China,Guizhou,2/24/2020,146,102,2,Asia
China,Guizhou,2/25/2020,146,104,2,Asia
China,Guizhou,2/26/2020,146,104,2,Asia
China,Guizhou,2/27/2020,146,112,2,Asia
China,Guizhou,2/28/2020,146,112,2,Asia
China,Guizhou,2/29/2020,146,112,2,Asia
China,Guizhou,3/1/2020,146,112,2,Asia
China,Guizhou,3/2/2020,146,114,2,Asia
China,Guizhou,3/3/2020,146,114,2,Asia
China,Guizhou,3/4/2020,146,114,2,Asia
China,Guizhou,3/5/2020,146,114,2,Asia
China,Guizhou,3/6/2020,146,114,2,Asia
China,Guizhou,3/7/2020,146,115,2,Asia
China,Guizhou,3/8/2020,146,117,2,Asia
China,Guizhou,3/9/2020,146,123,2,Asia
China,Guizhou,3/10/2020,146,129,2,Asia
China,Guizhou,3/11/2020,146,133,2,Asia
China,Guizhou,3/12/2020,146,137,2,Asia
China,Guizhou,3/13/2020,146,140,2,Asia
China,Guizhou,3/14/2020,146,143,2,Asia
China,Guizhou,3/15/2020,146,143,2,Asia
China,Guizhou,3/16/2020,146,144,2,Asia
China,Guizhou,3/17/2020,147,144,2,Asia
China,Guizhou,3/18/2020,146,144,2,Asia
China,Guizhou,3/19/2020,146,144,2,Asia
China,Guizhou,3/20/2020,146,144,2,Asia
China,Guizhou,3/21/2020,146,144,2,Asia
China,Guizhou,3/22/2020,146,144,2,Asia
China,Guizhou,3/23/2020,146,144,2,Asia
China,Guizhou,3/24/2020,146,144,2,Asia
China,Guizhou,3/25/2020,146,144,2,Asia
China,Guizhou,3/26/2020,146,144,2,Asia
China,Guizhou,3/27/2020,146,144,2,Asia
China,Guizhou,3/28/2020,146,144,2,Asia
China,Guizhou,3/29/2020,146,144,2,Asia
China,Guizhou,3/30/2020,146,144,2,Asia
China,Guizhou,3/31/2020,146,144,2,Asia
China,Guizhou,4/1/2020,146,144,2,Asia
China,Guizhou,4/2/2020,146,144,2,Asia
China,Guizhou,4/3/2020,146,144,2,Asia
China,Guizhou,4/4/2020,146,144,2,Asia
China,Guizhou,4/5/2020,146,144,2,Asia
China,Guizhou,4/6/2020,146,144,2,Asia
China,Guizhou,4/7/2020,146,144,2,Asia
China,Guizhou,4/8/2020,146,144,2,Asia
China,Guizhou,4/9/2020,146,144,2,Asia
China,Guizhou,4/10/2020,146,144,2,Asia
China,Hainan,1/22/2020,4,0,0,Asia
China,Hainan,1/23/2020,5,0,0,Asia
China,Hainan,1/24/2020,8,0,0,Asia
China,Hainan,1/25/2020,19,0,0,Asia
China,Hainan,1/26/2020,22,0,0,Asia
China,Hainan,1/27/2020,33,0,1,Asia
China,Hainan,1/28/2020,40,0,1,Asia
China,Hainan,1/29/2020,43,0,1,Asia
China,Hainan,1/30/2020,46,1,1,Asia
China,Hainan,1/31/2020,52,1,1,Asia
China,Hainan,2/1/2020,62,1,1,Asia
China,Hainan,2/2/2020,64,4,1,Asia
China,Hainan,2/3/2020,72,4,1,Asia
China,Hainan,2/4/2020,80,5,1,Asia
China,Hainan,2/5/2020,99,5,1,Asia
China,Hainan,2/6/2020,106,8,1,Asia
China,Hainan,2/7/2020,117,10,2,Asia
China,Hainan,2/8/2020,124,14,2,Asia
China,Hainan,2/9/2020,131,19,3,Asia
China,Hainan,2/10/2020,138,19,3,Asia
China,Hainan,2/11/2020,144,20,3,Asia
China,Hainan,2/12/2020,157,27,4,Asia
China,Hainan,2/13/2020,157,30,4,Asia
China,Hainan,2/14/2020,159,43,4,Asia
China,Hainan,2/15/2020,162,39,4,Asia
China,Hainan,2/16/2020,162,52,4,Asia
China,Hainan,2/17/2020,163,59,4,Asia
China,Hainan,2/18/2020,163,79,4,Asia
China,Hainan,2/19/2020,168,84,4,Asia
China,Hainan,2/20/2020,168,86,4,Asia
China,Hainan,2/21/2020,168,95,4,Asia
China,Hainan,2/22/2020,168,104,4,Asia
China,Hainan,2/23/2020,168,106,5,Asia
China,Hainan,2/24/2020,168,116,5,Asia
China,Hainan,2/25/2020,168,124,5,Asia
China,Hainan,2/26/2020,168,129,5,Asia
China,Hainan,2/27/2020,168,131,5,Asia
China,Hainan,2/28/2020,168,133,5,Asia
China,Hainan,2/29/2020,168,148,5,Asia
China,Hainan,3/1/2020,168,149,5,Asia
China,Hainan,3/2/2020,168,151,5,Asia
China,Hainan,3/3/2020,168,155,5,Asia
China,Hainan,3/4/2020,168,158,5,Asia
China,Hainan,3/5/2020,168,158,6,Asia
China,Hainan,3/6/2020,168,158,6,Asia
China,Hainan,3/7/2020,168,158,6,Asia
China,Hainan,3/8/2020,168,159,6,Asia
China,Hainan,3/9/2020,168,159,6,Asia
China,Hainan,3/10/2020,168,159,6,Asia
China,Hainan,3/11/2020,168,159,6,Asia
China,Hainan,3/12/2020,168,160,6,Asia
China,Hainan,3/13/2020,168,160,6,Asia
China,Hainan,3/14/2020,168,160,6,Asia
China,Hainan,3/15/2020,168,160,6,Asia
China,Hainan,3/16/2020,168,161,6,Asia
China,Hainan,3/17/2020,168,161,6,Asia
China,Hainan,3/18/2020,168,161,6,Asia
China,Hainan,3/19/2020,168,161,6,Asia
China,Hainan,3/20/2020,168,161,6,Asia
China,Hainan,3/21/2020,168,161,6,Asia
China,Hainan,3/22/2020,168,161,6,Asia
China,Hainan,3/23/2020,168,161,6,Asia
China,Hainan,3/24/2020,168,168,6,Asia
China,Hainan,3/25/2020,168,168,6,Asia
China,Hainan,3/26/2020,168,168,6,Asia
China,Hainan,3/27/2020,168,168,6,Asia
China,Hainan,3/28/2020,168,168,6,Asia
China,Hainan,3/29/2020,168,168,6,Asia
China,Hainan,3/30/2020,168,168,6,Asia
China,Hainan,3/31/2020,168,168,6,Asia
China,Hainan,4/1/2020,168,168,6,Asia
China,Hainan,4/2/2020,168,162,6,Asia
China,Hainan,4/3/2020,168,162,6,Asia
China,Hainan,4/4/2020,168,162,6,Asia
China,Hainan,4/5/2020,168,162,6,Asia
China,Hainan,4/6/2020,168,162,6,Asia
China,Hainan,4/7/2020,168,162,6,Asia
China,Hainan,4/8/2020,168,162,6,Asia
China,Hainan,4/9/2020,168,162,6,Asia
China,Hainan,4/10/2020,168,162,6,Asia
China,Hebei,1/22/2020,1,0,0,Asia
China,Hebei,1/23/2020,1,0,1,Asia
China,Hebei,1/24/2020,2,0,1,Asia
China,Hebei,1/25/2020,8,0,1,Asia
China,Hebei,1/26/2020,13,0,1,Asia
China,Hebei,1/27/2020,18,0,1,Asia
China,Hebei,1/28/2020,33,0,1,Asia
China,Hebei,1/29/2020,48,0,1,Asia
China,Hebei,1/30/2020,65,0,1,Asia
China,Hebei,1/31/2020,82,0,1,Asia
China,Hebei,2/1/2020,96,0,1,Asia
China,Hebei,2/2/2020,104,3,1,Asia
China,Hebei,2/3/2020,113,3,1,Asia
China,Hebei,2/4/2020,126,4,1,Asia
China,Hebei,2/5/2020,135,6,1,Asia
China,Hebei,2/6/2020,157,13,1,Asia
China,Hebei,2/7/2020,172,22,1,Asia
China,Hebei,2/8/2020,195,30,1,Asia
China,Hebei,2/9/2020,206,34,2,Asia
China,Hebei,2/10/2020,218,41,2,Asia
China,Hebei,2/11/2020,239,48,2,Asia
China,Hebei,2/12/2020,251,54,2,Asia
China,Hebei,2/13/2020,265,68,3,Asia
China,Hebei,2/14/2020,283,87,3,Asia
China,Hebei,2/15/2020,291,101,3,Asia
China,Hebei,2/16/2020,300,105,3,Asia
China,Hebei,2/17/2020,301,122,3,Asia
China,Hebei,2/18/2020,306,136,4,Asia
China,Hebei,2/19/2020,306,152,4,Asia
China,Hebei,2/20/2020,307,169,5,Asia
China,Hebei,2/21/2020,308,184,5,Asia
China,Hebei,2/22/2020,309,203,6,Asia
China,Hebei,2/23/2020,311,219,6,Asia
China,Hebei,2/24/2020,311,234,6,Asia
China,Hebei,2/25/2020,311,248,6,Asia
China,Hebei,2/26/2020,312,261,6,Asia
China,Hebei,2/27/2020,317,274,6,Asia
China,Hebei,2/28/2020,318,277,6,Asia
China,Hebei,2/29/2020,318,282,6,Asia
China,Hebei,3/1/2020,318,294,6,Asia
China,Hebei,3/2/2020,318,296,6,Asia
China,Hebei,3/3/2020,318,300,6,Asia
China,Hebei,3/4/2020,318,301,6,Asia
China,Hebei,3/5/2020,318,304,6,Asia
China,Hebei,3/6/2020,318,305,6,Asia
China,Hebei,3/7/2020,318,307,6,Asia
China,Hebei,3/8/2020,318,307,6,Asia
China,Hebei,3/9/2020,318,307,6,Asia
China,Hebei,3/10/2020,318,307,6,Asia
China,Hebei,3/11/2020,318,307,6,Asia
China,Hebei,3/12/2020,318,308,6,Asia
China,Hebei,3/13/2020,318,310,6,Asia
China,Hebei,3/14/2020,318,310,6,Asia
China,Hebei,3/15/2020,318,310,6,Asia
China,Hebei,3/16/2020,318,310,6,Asia
China,Hebei,3/17/2020,318,310,6,Asia
China,Hebei,3/18/2020,318,310,6,Asia
China,Hebei,3/19/2020,318,310,6,Asia
China,Hebei,3/20/2020,318,310,6,Asia
China,Hebei,3/21/2020,318,310,6,Asia
China,Hebei,3/22/2020,319,310,6,Asia
China,Hebei,3/23/2020,319,310,6,Asia
China,Hebei,3/24/2020,319,310,6,Asia
China,Hebei,3/25/2020,319,310,6,Asia
China,Hebei,3/26/2020,319,310,6,Asia
China,Hebei,3/27/2020,319,310,6,Asia
China,Hebei,3/28/2020,319,310,6,Asia
China,Hebei,3/29/2020,319,310,6,Asia
China,Hebei,3/30/2020,321,310,6,Asia
China,Hebei,3/31/2020,321,310,6,Asia
China,Hebei,4/1/2020,323,310,6,Asia
China,Hebei,4/2/2020,325,310,6,Asia
China,Hebei,4/3/2020,326,310,6,Asia
China,Hebei,4/4/2020,326,310,6,Asia
China,Hebei,4/5/2020,327,310,6,Asia
China,Hebei,4/6/2020,327,310,6,Asia
China,Hebei,4/7/2020,327,312,6,Asia
China,Hebei,4/8/2020,327,312,6,Asia
China,Hebei,4/9/2020,327,313,6,Asia
China,Hebei,4/10/2020,327,313,6,Asia
China,Heilongjiang,1/22/2020,0,0,0,Asia
China,Heilongjiang,1/23/2020,2,0,0,Asia
China,Heilongjiang,1/24/2020,4,0,1,Asia
China,Heilongjiang,1/25/2020,9,0,1,Asia
China,Heilongjiang,1/26/2020,15,0,1,Asia
China,Heilongjiang,1/27/2020,21,0,1,Asia
China,Heilongjiang,1/28/2020,33,0,1,Asia
China,Heilongjiang,1/29/2020,38,0,1,Asia
China,Heilongjiang,1/30/2020,44,0,2,Asia
China,Heilongjiang,1/31/2020,59,0,2,Asia
China,Heilongjiang,2/1/2020,80,2,2,Asia
China,Heilongjiang,2/2/2020,95,2,2,Asia
China,Heilongjiang,2/3/2020,121,2,2,Asia
China,Heilongjiang,2/4/2020,155,4,2,Asia
China,Heilongjiang,2/5/2020,190,7,2,Asia
China,Heilongjiang,2/6/2020,227,8,3,Asia
China,Heilongjiang,2/7/2020,277,12,3,Asia
China,Heilongjiang,2/8/2020,295,13,5,Asia
China,Heilongjiang,2/9/2020,307,14,6,Asia
China,Heilongjiang,2/10/2020,331,30,7,Asia
China,Heilongjiang,2/11/2020,360,28,8,Asia
China,Heilongjiang,2/12/2020,378,31,8,Asia
China,Heilongjiang,2/13/2020,395,33,9,Asia
China,Heilongjiang,2/14/2020,419,47,11,Asia
China,Heilongjiang,2/15/2020,425,68,11,Asia
China,Heilongjiang,2/16/2020,445,79,11,Asia
China,Heilongjiang,2/17/2020,457,85,11,Asia
China,Heilongjiang,2/18/2020,464,111,11,Asia
China,Heilongjiang,2/19/2020,470,120,12,Asia
China,Heilongjiang,2/20/2020,476,136,12,Asia
China,Heilongjiang,2/21/2020,479,175,12,Asia
China,Heilongjiang,2/22/2020,479,204,12,Asia
China,Heilongjiang,2/23/2020,480,222,12,Asia
China,Heilongjiang,2/24/2020,480,227,12,Asia
China,Heilongjiang,2/25/2020,480,243,12,Asia
China,Heilongjiang,2/26/2020,480,249,12,Asia
China,Heilongjiang,2/27/2020,480,270,13,Asia
China,Heilongjiang,2/28/2020,480,283,13,Asia
China,Heilongjiang,2/29/2020,480,301,13,Asia
China,Heilongjiang,3/1/2020,480,342,13,Asia
China,Heilongjiang,3/2/2020,480,356,13,Asia
China,Heilongjiang,3/3/2020,480,366,13,Asia
China,Heilongjiang,3/4/2020,480,373,13,Asia
China,Heilongjiang,3/5/2020,481,379,13,Asia
China,Heilongjiang,3/6/2020,481,396,13,Asia
China,Heilongjiang,3/7/2020,481,403,13,Asia
China,Heilongjiang,3/8/2020,481,412,13,Asia
China,Heilongjiang,3/9/2020,481,430,13,Asia
China,Heilongjiang,3/10/2020,481,434,13,Asia
China,Heilongjiang,3/11/2020,482,436,13,Asia
China,Heilongjiang,3/12/2020,482,441,13,Asia
China,Heilongjiang,3/13/2020,482,446,13,Asia
China,Heilongjiang,3/14/2020,482,447,13,Asia
China,Heilongjiang,3/15/2020,482,453,13,Asia
China,Heilongjiang,3/16/2020,482,455,13,Asia
China,Heilongjiang,3/17/2020,482,456,13,Asia
China,Heilongjiang,3/18/2020,482,459,13,Asia
China,Heilongjiang,3/19/2020,483,460,13,Asia
China,Heilongjiang,3/20/2020,484,463,13,Asia
China,Heilongjiang,3/21/2020,484,463,13,Asia
China,Heilongjiang,3/22/2020,484,466,13,Asia
China,Heilongjiang,3/23/2020,484,465,13,Asia
China,Heilongjiang,3/24/2020,484,468,13,Asia
China,Heilongjiang,3/25/2020,484,468,13,Asia
China,Heilongjiang,3/26/2020,484,469,13,Asia
China,Heilongjiang,3/27/2020,484,469,13,Asia
China,Heilongjiang,3/28/2020,484,469,13,Asia
China,Heilongjiang,3/29/2020,484,469,13,Asia
China,Heilongjiang,3/30/2020,484,469,13,Asia
China,Heilongjiang,3/31/2020,484,469,13,Asia
China,Heilongjiang,4/1/2020,484,469,13,Asia
China,Heilongjiang,4/2/2020,488,469,13,Asia
China,Heilongjiang,4/3/2020,489,469,13,Asia
China,Heilongjiang,4/4/2020,491,469,13,Asia
China,Heilongjiang,4/5/2020,504,469,13,Asia
China,Heilongjiang,4/6/2020,524,469,13,Asia
China,Heilongjiang,4/7/2020,544,469,13,Asia
China,Heilongjiang,4/8/2020,569,470,13,Asia
China,Heilongjiang,4/9/2020,609,470,13,Asia
China,Heilongjiang,4/10/2020,638,470,13,Asia
China,Henan,1/22/2020,5,0,0,Asia
China,Henan,1/23/2020,5,0,0,Asia
China,Henan,1/24/2020,9,0,0,Asia
China,Henan,1/25/2020,32,0,0,Asia
China,Henan,1/26/2020,83,0,1,Asia
China,Henan,1/27/2020,128,0,1,Asia
China,Henan,1/28/2020,168,0,1,Asia
China,Henan,1/29/2020,206,1,2,Asia
China,Henan,1/30/2020,278,2,2,Asia
China,Henan,1/31/2020,352,3,2,Asia
China,Henan,2/1/2020,422,3,2,Asia
China,Henan,2/2/2020,493,10,2,Asia
China,Henan,2/3/2020,566,16,2,Asia
China,Henan,2/4/2020,675,27,2,Asia
China,Henan,2/5/2020,764,47,2,Asia
China,Henan,2/6/2020,851,56,2,Asia
China,Henan,2/7/2020,914,86,3,Asia
China,Henan,2/8/2020,981,116,4,Asia
China,Henan,2/9/2020,1033,153,6,Asia
China,Henan,2/10/2020,1073,191,6,Asia
China,Henan,2/11/2020,1105,218,7,Asia
China,Henan,2/12/2020,1135,246,8,Asia
China,Henan,2/13/2020,1169,296,10,Asia
